repetition,asset_id,asset_role,criticality,capacity_loss_percent,throughput,severity,assignment_seed,assignment_design,source_cmapss_unit_id,source_true_endpoint_rul_diagnostic_only,surrogate_rul_input,surrogate_rul_quantile,rul_urgency,combined_consequence,priority_score,priority_rank,rul_only_score,rul_only_rank,criticality_only_score,criticality_only_rank
261,A5,Packing-station roller motor,3,35,3,2,302,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.5333333333333333,24.360081834555324,3,45.67515343979123,2,60.0,4
262,A1,Inbound conveyor motor,4,40,3,3,303,unstratified_random,86,89,88.09422089781806,Q3_40_60pct,0.29524623281745555,0.6666666666666667,19.683082187830372,3,29.524623281745555,4,80.0,2
262,A2,Sortation conveyor drive,5,80,5,4,303,unstratified_random,42,10,15.95535794283765,Q1_shortest_0_20pct,0.8723571364572988,0.9333333333333333,81.41999940268123,1,87.23571364572989,1,100.0,1
262,A3,Vertical lift motor,4,55,4,4,303,unstratified_random,40,28,26.358548153514647,Q1_shortest_0_20pct,0.7891316147718828,0.8,63.13052918175063,2,78.91316147718828,2,80.0,2
262,A4,AGV/shuttle drive unit,2,15,2,2,303,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.4,18.270061375916494,4,45.67515343979123,3,40.0,5
262,A5,Packing-station roller motor,3,35,3,2,303,unstratified_random,48,92,128.30022813454278,Q4_60_80pct,0.0,0.5333333333333333,0.0,5,0.0,5,60.0,4
263,A1,Inbound conveyor motor,4,40,3,3,304,unstratified_random,83,137,136.40747067846124,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,5,0.0,5,80.0,2
263,A2,Sortation conveyor drive,5,80,5,4,304,unstratified_random,89,136,96.67220915776228,Q3_40_60pct,0.22662232673790172,0.9333333333333333,21.15141716220416,2,22.66223267379017,3,100.0,1
263,A3,Vertical lift motor,4,55,4,4,304,unstratified_random,66,14,11.46932688270492,Q1_shortest_0_20pct,0.9082453849383606,0.8,72.65963079506885,1,90.82453849383606,1,80.0,2
263,A4,AGV/shuttle drive unit,2,15,2,2,304,unstratified_random,74,126,94.81409660307276,Q3_40_60pct,0.24148722717541793,0.4,9.659489087016718,3,24.148722717541794,2,40.0,5
263,A5,Packing-station roller motor,3,35,3,2,304,unstratified_random,55,137,118.91039914419324,Q4_60_80pct,0.048716806846454075,0.5333333333333333,2.598229698477551,4,4.8716806846454075,4,60.0,4
264,A1,Inbound conveyor motor,4,40,3,3,305,unstratified_random,31,8,23.83573742078014,Q1_shortest_0_20pct,0.8093141006337589,0.6666666666666667,53.95427337558394,1,80.93141006337589,1,80.0,2
264,A2,Sortation conveyor drive,5,80,5,4,305,unstratified_random,69,121,148.86538698158105,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
264,A3,Vertical lift motor,4,55,4,4,305,unstratified_random,70,94,86.32146123836584,Q3_40_60pct,0.30942831009307326,0.8,24.754264807445864,2,30.942831009307326,2,80.0,2
264,A4,AGV/shuttle drive unit,2,15,2,2,305,unstratified_random,6,93,105.6201183358804,Q4_60_80pct,0.15503905331295675,0.4,6.20156213251827,3,15.503905331295675,3,40.0,5
264,A5,Packing-station roller motor,3,35,3,2,305,unstratified_random,73,131,128.00577343113736,Q4_60_80pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
265,A1,Inbound conveyor motor,4,40,3,3,306,unstratified_random,6,93,105.6201183358804,Q4_60_80pct,0.15503905331295675,0.6666666666666667,10.335936887530451,3,15.503905331295675,3,80.0,2
265,A2,Sortation conveyor drive,5,80,5,4,306,unstratified_random,44,109,141.8287484510994,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
265,A3,Vertical lift motor,4,55,4,4,306,unstratified_random,30,115,88.96761601985438,Q3_40_60pct,0.28825907184116495,0.8,23.060725747293198,1,28.825907184116495,1,80.0,2
265,A4,AGV/shuttle drive unit,2,15,2,2,306,unstratified_random,9,111,137.60480848618022,Q5_longest_80_100pct,0.0,0.4,0.0,4,0.0,4,40.0,5
265,A5,Packing-station roller motor,3,35,3,2,306,unstratified_random,79,63,95.26087986485147,Q3_40_60pct,0.2379129610811882,0.5333333333333333,12.688691257663372,2,23.79129610811882,2,60.0,4
266,A1,Inbound conveyor motor,4,40,3,3,307,unstratified_random,62,54,60.376193576182295,Q2_20_40pct,0.5169904513905417,0.6666666666666667,34.46603009270278,2,51.699045139054164,2,80.0,2
266,A2,Sortation conveyor drive,5,80,5,4,307,unstratified_random,94,55,48.61299679912422,Q2_20_40pct,0.6110960256070063,0.9333333333333333,57.035629056653924,1,61.10960256070063,1,100.0,1
266,A3,Vertical lift motor,4,55,4,4,307,unstratified_random,44,109,141.8287484510994,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
266,A4,AGV/shuttle drive unit,2,15,2,2,307,unstratified_random,8,95,75.96907893735971,Q3_40_60pct,0.3922473685011223,0.4,15.689894740044892,3,39.22473685011223,3,40.0,5
266,A5,Packing-station roller motor,3,35,3,2,307,unstratified_random,67,77,138.84222319134904,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
267,A1,Inbound conveyor motor,4,40,3,3,308,unstratified_random,66,14,11.46932688270492,Q1_shortest_0_20pct,0.9082453849383606,0.6666666666666667,60.549692329224044,1,90.82453849383606,1,80.0,2
267,A2,Sortation conveyor drive,5,80,5,4,308,unstratified_random,55,137,118.91039914419324,Q4_60_80pct,0.048716806846454075,0.9333333333333333,4.546901972335713,4,4.8716806846454075,4,100.0,1
267,A3,Vertical lift motor,4,55,4,4,308,unstratified_random,67,77,138.84222319134904,Q5_longest_80_100pct,0.0,0.8,0.0,5,0.0,5,80.0,2
267,A4,AGV/shuttle drive unit,2,15,2,2,308,unstratified_random,61,21,41.30030317056766,Q2_20_40pct,0.6695975746354588,0.4,26.783902985418354,2,66.95975746354588,2,40.0,5
267,A5,Packing-station roller motor,3,35,3,2,308,unstratified_random,12,124,90.15767382323185,Q3_40_60pct,0.2787386094141452,0.5333333333333333,14.866059168754411,3,27.87386094141452,3,60.0,4
268,A1,Inbound conveyor motor,4,40,3,3,309,unstratified_random,4,82,87.20565932033077,Q3_40_60pct,0.30235472543735387,0.6666666666666667,20.156981695823593,2,30.235472543735387,3,80.0,2
268,A2,Sortation conveyor drive,5,80,5,4,309,unstratified_random,57,103,83.29315372594353,Q3_40_60pct,0.3336547701924518,0.9333333333333333,31.141111884628838,1,33.36547701924518,1,100.0,1
268,A3,Vertical lift motor,4,55,4,4,309,unstratified_random,23,113,135.36716530023588,Q4_60_80pct,0.0,0.8,0.0,5,0.0,5,80.0,2
268,A4,AGV/shuttle drive unit,2,15,2,2,309,unstratified_random,7,91,94.3787722014587,Q3_40_60pct,0.24496982238833043,0.4,9.798792895533218,4,24.49698223883304,4,40.0,5
268,A5,Packing-station roller motor,3,35,3,2,309,unstratified_random,98,59,85.21286900885234,Q3_40_60pct,0.31829704792918134,0.5333333333333333,16.975842556223007,3,31.829704792918136,2,60.0,4
269,A1,Inbound conveyor motor,4,40,3,3,310,unstratified_random,81,8,12.767256508974471,Q1_shortest_0_20pct,0.8978619479282042,0.6666666666666667,59.857463195213626,1,89.78619479282042,1,80.0,2
269,A2,Sortation conveyor drive,5,80,5,4,310,unstratified_random,13,95,93.13834255441226,Q3_40_60pct,0.2548932595647019,0.9333333333333333,23.790037559372177,3,25.48932595647019,3,100.0,1
269,A3,Vertical lift motor,4,55,4,4,310,unstratified_random,4,82,87.20565932033077,Q3_40_60pct,0.30235472543735387,0.8,24.18837803498831,2,30.235472543735387,2,80.0,2
269,A4,AGV/shuttle drive unit,2,15,2,2,310,unstratified_random,51,114,102.38736822787688,Q4_60_80pct,0.180901054176985,0.4,7.2360421670794,4,18.0901054176985,4,40.0,5
269,A5,Packing-station roller motor,3,35,3,2,310,unstratified_random,95,128,130.5679549560598,Q4_60_80pct,0.0,0.5333333333333333,0.0,5,0.0,5,60.0,4
270,A1,Inbound conveyor motor,4,40,3,3,311,unstratified_random,15,83,158.0175356684317,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
270,A2,Sortation conveyor drive,5,80,5,4,311,unstratified_random,9,111,137.60480848618022,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
270,A3,Vertical lift motor,4,55,4,4,311,unstratified_random,23,113,135.36716530023588,Q4_60_80pct,0.0,0.8,0.0,3,0.0,3,80.0,2
270,A4,AGV/shuttle drive unit,2,15,2,2,311,unstratified_random,34,7,11.177676889867849,Q1_shortest_0_20pct,0.9105785848810573,0.4,36.42314339524229,2,91.05785848810572,1,40.0,5
270,A5,Packing-station roller motor,3,35,3,2,311,unstratified_random,56,15,16.158144448588526,Q1_shortest_0_20pct,0.8707348444112918,0.5333333333333333,46.43919170193556,1,87.07348444112918,2,60.0,4
271,A1,Inbound conveyor motor,4,40,3,3,312,unstratified_random,78,107,158.8500624677376,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
271,A2,Sortation conveyor drive,5,80,5,4,312,unstratified_random,36,19,22.29101002400674,Q1_shortest_0_20pct,0.8216719198079461,0.9333333333333333,76.68937918207497,1,82.16719198079461,1,100.0,1
271,A3,Vertical lift motor,4,55,4,4,312,unstratified_random,2,98,142.91341211911944,Q5_longest_80_100pct,0.0,0.8,0.0,3,0.0,3,80.0,2
271,A4,AGV/shuttle drive unit,2,15,2,2,312,unstratified_random,54,97,127.42576425394527,Q4_60_80pct,0.0,0.4,0.0,3,0.0,3,40.0,5
271,A5,Packing-station roller motor,3,35,3,2,312,unstratified_random,84,58,54.07820667708313,Q2_20_40pct,0.567374346583335,0.5333333333333333,30.2599651511112,2,56.7374346583335,2,60.0,4
272,A1,Inbound conveyor motor,4,40,3,3,313,unstratified_random,31,8,23.83573742078014,Q1_shortest_0_20pct,0.8093141006337589,0.6666666666666667,53.95427337558394,1,80.93141006337589,1,80.0,2
272,A2,Sortation conveyor drive,5,80,5,4,313,unstratified_random,13,95,93.13834255441226,Q3_40_60pct,0.2548932595647019,0.9333333333333333,23.790037559372177,4,25.48932595647019,4,100.0,1
272,A3,Vertical lift motor,4,55,4,4,313,unstratified_random,62,54,60.376193576182295,Q2_20_40pct,0.5169904513905417,0.8,41.359236111243334,2,51.699045139054164,3,80.0,2
272,A4,AGV/shuttle drive unit,2,15,2,2,313,unstratified_random,22,111,163.77680736738688,Q5_longest_80_100pct,0.0,0.4,0.0,5,0.0,5,40.0,5
272,A5,Packing-station roller motor,3,35,3,2,313,unstratified_random,46,47,45.79841882029448,Q2_20_40pct,0.6336126494376442,0.5333333333333333,33.792674636674356,3,63.36126494376442,2,60.0,4
273,A1,Inbound conveyor motor,4,40,3,3,314,unstratified_random,45,114,76.03056963373365,Q3_40_60pct,0.39175544293013076,0.6666666666666667,26.117029528675385,3,39.175544293013076,3,80.0,2
273,A2,Sortation conveyor drive,5,80,5,4,314,unstratified_random,56,15,16.158144448588526,Q1_shortest_0_20pct,0.8707348444112918,0.9333333333333333,81.26858547838724,1,87.07348444112918,1,100.0,1
273,A3,Vertical lift motor,4,55,4,4,314,unstratified_random,90,28,30.303009041002955,Q1_shortest_0_20pct,0.7575759276719763,0.8,60.60607421375811,2,75.75759276719764,2,80.0,2
273,A4,AGV/shuttle drive unit,2,15,2,2,314,unstratified_random,67,77,138.84222319134904,Q5_longest_80_100pct,0.0,0.4,0.0,4,0.0,4,40.0,5
273,A5,Packing-station roller motor,3,35,3,2,314,unstratified_random,71,118,142.21779435736028,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
274,A1,Inbound conveyor motor,4,40,3,3,315,unstratified_random,88,115,132.4717899153425,Q4_60_80pct,0.0,0.6666666666666667,0.0,5,0.0,5,80.0,2
274,A2,Sortation conveyor drive,5,80,5,4,315,unstratified_random,62,54,60.376193576182295,Q2_20_40pct,0.5169904513905417,0.9333333333333333,48.25244212978389,1,51.699045139054164,3,100.0,1
274,A3,Vertical lift motor,4,55,4,4,315,unstratified_random,11,97,99.08741603137932,Q4_60_80pct,0.2073006717489655,0.8,16.58405373991724,4,20.73006717489655,4,80.0,2
274,A4,AGV/shuttle drive unit,2,15,2,2,315,unstratified_random,53,26,32.51632437126566,Q1_shortest_0_20pct,0.7398694050298746,0.4,29.59477620119499,3,73.98694050298747,1,40.0,5
274,A5,Packing-station roller motor,3,35,3,2,315,unstratified_random,77,34,40.64323409645428,Q2_20_40pct,0.6748541272283658,0.5333333333333333,35.99222011884618,2,67.48541272283659,2,60.0,4
275,A1,Inbound conveyor motor,4,40,3,3,316,unstratified_random,6,93,105.6201183358804,Q4_60_80pct,0.15503905331295675,0.6666666666666667,10.335936887530451,4,15.503905331295675,4,80.0,2
275,A2,Sortation conveyor drive,5,80,5,4,316,unstratified_random,1,112,181.7937722618632,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,5,0.0,5,100.0,1
275,A3,Vertical lift motor,4,55,4,4,316,unstratified_random,97,82,79.22371888224494,Q3_40_60pct,0.36621024894204046,0.8,29.29681991536324,1,36.62102489420405,2,80.0,2
275,A4,AGV/shuttle drive unit,2,15,2,2,316,unstratified_random,46,47,45.79841882029448,Q2_20_40pct,0.6336126494376442,0.4,25.34450597750577,2,63.36126494376442,1,40.0,5
275,A5,Packing-station roller motor,3,35,3,2,316,unstratified_random,30,115,88.96761601985438,Q3_40_60pct,0.28825907184116495,0.5333333333333333,15.37381716486213,3,28.825907184116495,3,60.0,4
276,A1,Inbound conveyor motor,4,40,3,3,317,unstratified_random,20,16,23.928748965669588,Q1_shortest_0_20pct,0.8085700082746433,0.6666666666666667,53.90466721830956,2,80.85700082746433,1,80.0,2
276,A2,Sortation conveyor drive,5,80,5,4,317,unstratified_random,91,38,26.859272201960557,Q1_shortest_0_20pct,0.7851258223843156,0.9333333333333333,73.2784100892028,1,78.51258223843156,2,100.0,1
276,A3,Vertical lift motor,4,55,4,4,317,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.8,36.54012275183299,3,45.67515343979123,3,80.0,2
276,A4,AGV/shuttle drive unit,2,15,2,2,317,unstratified_random,88,115,132.4717899153425,Q4_60_80pct,0.0,0.4,0.0,5,0.0,5,40.0,5
276,A5,Packing-station roller motor,3,35,3,2,317,unstratified_random,7,91,94.3787722014587,Q3_40_60pct,0.24496982238833043,0.5333333333333333,13.065057194044288,4,24.49698223883304,4,60.0,4
277,A1,Inbound conveyor motor,4,40,3,3,318,unstratified_random,82,9,13.00528536289486,Q1_shortest_0_20pct,0.8959577170968411,0.6666666666666667,59.73051447312275,2,89.59577170968412,2,80.0,2
277,A2,Sortation conveyor drive,5,80,5,4,318,unstratified_random,94,55,48.61299679912422,Q2_20_40pct,0.6110960256070063,0.9333333333333333,57.035629056653924,3,61.10960256070063,3,100.0,1
277,A3,Vertical lift motor,4,55,4,4,318,unstratified_random,76,10,10.049433434661326,Q1_shortest_0_20pct,0.9196045325227094,0.8,73.56836260181676,1,91.96045325227094,1,80.0,2
277,A4,AGV/shuttle drive unit,2,15,2,2,318,unstratified_random,12,124,90.15767382323185,Q3_40_60pct,0.2787386094141452,0.4,11.149544376565808,4,27.87386094141452,4,40.0,5
277,A5,Packing-station roller motor,3,35,3,2,318,unstratified_random,25,145,153.1932818222736,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,5,0.0,5,60.0,4
278,A1,Inbound conveyor motor,4,40,3,3,319,unstratified_random,78,107,158.8500624677376,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
278,A2,Sortation conveyor drive,5,80,5,4,319,unstratified_random,86,89,88.09422089781806,Q3_40_60pct,0.29524623281745555,0.9333333333333333,27.55631506296252,1,29.524623281745555,2,100.0,1
278,A3,Vertical lift motor,4,55,4,4,319,unstratified_random,87,116,144.3579823471946,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
278,A4,AGV/shuttle drive unit,2,15,2,2,319,unstratified_random,19,87,106.94874018187056,Q4_60_80pct,0.14441007854503551,0.4,5.776403141801421,3,14.441007854503551,3,40.0,5
278,A5,Packing-station roller motor,3,35,3,2,319,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.5333333333333333,24.360081834555324,2,45.67515343979123,1,60.0,4
279,A1,Inbound conveyor motor,4,40,3,3,320,unstratified_random,70,94,86.32146123836584,Q3_40_60pct,0.30942831009307326,0.6666666666666667,20.628554006204887,2,30.942831009307326,2,80.0,2
279,A2,Sortation conveyor drive,5,80,5,4,320,unstratified_random,29,90,101.07862421817065,Q4_60_80pct,0.19137100625463488,0.9333333333333333,17.861293917099257,3,19.13710062546349,4,100.0,1
279,A3,Vertical lift motor,4,55,4,4,320,unstratified_random,100,20,23.88622641030998,Q1_shortest_0_20pct,0.8089101887175202,0.8,64.71281509740162,1,80.89101887175202,1,80.0,2
279,A4,AGV/shuttle drive unit,2,15,2,2,320,unstratified_random,27,66,114.97611996076007,Q4_60_80pct,0.08019104031391944,0.4,3.2076416125567775,5,8.019104031391944,5,40.0,5
279,A5,Packing-station roller motor,3,35,3,2,320,unstratified_random,79,63,95.26087986485147,Q3_40_60pct,0.2379129610811882,0.5333333333333333,12.688691257663372,4,23.79129610811882,3,60.0,4
280,A1,Inbound conveyor motor,4,40,3,3,321,unstratified_random,90,28,30.303009041002955,Q1_shortest_0_20pct,0.7575759276719763,0.6666666666666667,50.505061844798426,3,75.75759276719764,2,80.0,2
280,A2,Sortation conveyor drive,5,80,5,4,321,unstratified_random,37,21,54.159061654098565,Q2_20_40pct,0.5667275067672115,0.9333333333333333,52.894567298273074,2,56.67275067672115,4,100.0,1
280,A3,Vertical lift motor,4,55,4,4,321,unstratified_random,66,14,11.46932688270492,Q1_shortest_0_20pct,0.9082453849383606,0.8,72.65963079506885,1,90.82453849383606,1,80.0,2
280,A4,AGV/shuttle drive unit,2,15,2,2,321,unstratified_random,64,28,47.55027096178691,Q2_20_40pct,0.6195978323057048,0.4,24.783913292228192,4,61.95978323057047,3,40.0,5
280,A5,Packing-station roller motor,3,35,3,2,321,unstratified_random,13,95,93.13834255441226,Q3_40_60pct,0.2548932595647019,0.5333333333333333,13.5943071767841,5,25.48932595647019,5,60.0,4
281,A1,Inbound conveyor motor,4,40,3,3,322,unstratified_random,29,90,101.07862421817065,Q4_60_80pct,0.19137100625463488,0.6666666666666667,12.758067083642327,4,19.13710062546349,4,80.0,2
281,A2,Sortation conveyor drive,5,80,5,4,322,unstratified_random,48,92,128.30022813454278,Q4_60_80pct,0.0,0.9333333333333333,0.0,5,0.0,5,100.0,1
281,A3,Vertical lift motor,4,55,4,4,322,unstratified_random,10,96,99.04426828245136,Q3_40_60pct,0.20764585374038913,0.8,16.61166829923113,2,20.764585374038912,3,80.0,2
281,A4,AGV/shuttle drive unit,2,15,2,2,322,unstratified_random,18,28,60.32803578156674,Q2_20_40pct,0.5173757137474662,0.4,20.695028549898648,1,51.737571374746615,1,40.0,5
281,A5,Packing-station roller motor,3,35,3,2,322,unstratified_random,30,115,88.96761601985438,Q3_40_60pct,0.28825907184116495,0.5333333333333333,15.37381716486213,3,28.825907184116495,2,60.0,4
282,A1,Inbound conveyor motor,4,40,3,3,323,unstratified_random,28,97,94.6987062048556,Q3_40_60pct,0.2424103503611552,0.6666666666666667,16.160690024077017,4,24.24103503611552,4,80.0,2
282,A2,Sortation conveyor drive,5,80,5,4,323,unstratified_random,80,90,79.47558250502735,Q3_40_60pct,0.36419533995978126,0.9333333333333333,33.99156506291292,2,36.41953399597813,3,100.0,1
282,A3,Vertical lift motor,4,55,4,4,323,unstratified_random,68,8,14.299954503479244,Q1_shortest_0_20pct,0.885600363972166,0.8,70.8480291177733,1,88.5600363972166,1,80.0,2
282,A4,AGV/shuttle drive unit,2,15,2,2,323,unstratified_random,83,137,136.40747067846124,Q5_longest_80_100pct,0.0,0.4,0.0,5,0.0,5,40.0,5
282,A5,Packing-station roller motor,3,35,3,2,323,unstratified_random,17,50,51.778940468972905,Q2_20_40pct,0.5857684762482167,0.5333333333333333,31.24098539990489,3,58.57684762482167,2,60.0,4
283,A1,Inbound conveyor motor,4,40,3,3,324,unstratified_random,24,20,32.316305129135706,Q1_shortest_0_20pct,0.7414695589669144,0.6666666666666667,49.43130393112763,1,74.14695589669144,2,80.0,2
283,A2,Sortation conveyor drive,5,80,5,4,324,unstratified_random,60,100,104.41961816061556,Q4_60_80pct,0.16464305471507557,0.9333333333333333,15.366685106740388,3,16.464305471507558,4,100.0,1
283,A3,Vertical lift motor,4,55,4,4,324,unstratified_random,47,135,121.81629897102604,Q4_60_80pct,0.025469608231791674,0.8,2.037568658543334,5,2.5469608231791674,5,80.0,2
283,A4,AGV/shuttle drive unit,2,15,2,2,324,unstratified_random,91,38,26.859272201960557,Q1_shortest_0_20pct,0.7851258223843156,0.4,31.405032895372628,2,78.51258223843156,1,40.0,5
283,A5,Packing-station roller motor,3,35,3,2,324,unstratified_random,29,90,101.07862421817065,Q4_60_80pct,0.19137100625463488,0.5333333333333333,10.20645366691386,4,19.13710062546349,3,60.0,4
284,A1,Inbound conveyor motor,4,40,3,3,325,unstratified_random,59,114,150.6488483670163,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
284,A2,Sortation conveyor drive,5,80,5,4,325,unstratified_random,2,98,142.91341211911944,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
284,A3,Vertical lift motor,4,55,4,4,325,unstratified_random,46,47,45.79841882029448,Q2_20_40pct,0.6336126494376442,0.8,50.68901195501154,1,63.36126494376442,1,80.0,2
284,A4,AGV/shuttle drive unit,2,15,2,2,325,unstratified_random,75,113,125.9355598567823,Q4_60_80pct,0.0,0.4,0.0,3,0.0,3,40.0,5
284,A5,Packing-station roller motor,3,35,3,2,325,unstratified_random,38,50,47.55990877981797,Q2_20_40pct,0.6195207297614562,0.5333333333333333,33.04110558727766,2,61.95207297614562,2,60.0,4
285,A1,Inbound conveyor motor,4,40,3,3,326,unstratified_random,53,26,32.51632437126566,Q1_shortest_0_20pct,0.7398694050298746,0.6666666666666667,49.32462700199165,1,73.98694050298747,1,80.0,2
